,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
2940,2019-01-21,8596379.0,1.75,1119.667741935484,455551.0,1.9,46174085.52896567,-6.188624394354318,45150535.75795238,-1.393680219085732,99.61712903225806,1345.82,1244.19,23288598.0
2941,2019-01-22,8538464.0,1.75,1120.0548387096774,455551.0,1.9,45967488.93301036,-6.353633874025671,44897273.74067837,-1.725342321466127,99.5935806451613,1345.6,1243.97,23289298.0
2942,2019-01-23,8583421.0,1.75,1120.441935483871,455551.0,1.9,45749139.38487472,-6.520160101116448,44619666.2917633,-2.077986096481891,99.57003225806451,1345.57,1244.06,23289997.0
2943,2019-01-24,8671464.0,1.75,1120.829032258065,455551.0,1.9,45530789.83673908,-6.686686328207226,44342058.84284822,-2.430629871497655,99.54648387096776,1345.59,1243.88,23290696.0
2944,2019-01-25,9328637.0,1.75,1121.216129032258,455551.0,1.9,45312440.28860343,-6.853212555298004,44064451.39393314,-2.783273646513419,99.52293548387097,1345.48,1243.78,23291395.0
2945,2019-01-26,8750482.0,1.75,1121.6032258064515,455551.0,1.9,45094090.7404677,-7.019738782388854,43786843.94501795,-3.135917421529336,99.4993870967742,1345.35,1243.69,23292094.0
2946,2019-01-27,7216812.0,1.75,1121.9903225806452,455551.0,1.9,44875741.19233205,-7.186265009479631,43509236.49610287,-3.4885611965451,99.47583870967742,1345.27,1243.58,23292793.0
2947,2019-01-28,8674099.0,1.75,1122.3774193548388,455551.0,1.9,44657391.64419641,-7.352791236570408,43231629.04718779,-3.841204971560864,99.45229032258064,1344.93,1243.33,23293493.0
2948,2019-01-29,8746480.0,1.75,1122.7645161290322,455551.0,1.9,44439042.09606077,-7.519317463661186,42954021.59827272,-4.193848746576628,99.42874193548388,1344.94,1243.22,23294192.0
2949,2019-01-30,8851028.0,1.75,1123.151612903226,455551.0,1.9,44220692.54792503,-7.685843690752036,42676414.14935752,-4.546492521592546,99.4051935483871,1344.93,1243.41,23294891.0
2950,2019-01-31,6513499.0,1.75,1123.538709677419,455551.0,1.9,44002342.99978939,-7.852369917842814,42398806.70044244,-4.89913629660831,99.38164516129032,1344.76,1243.41,23295590.0
2951,2019-02-01,9257368.0,1.75,1123.925806451613,455551.0,1.9,43783993.45165374,-8.01889614493359,42121199.25152737,-5.251780071624074,99.35809677419356,1344.49,1243.27,23296289.0
2952,2019-02-02,8188224.0,1.75,1124.3129032258064,455551.0,1.9,43565643.9035181,-8.185422372024368,41843591.80261229,-5.604423846639838,99.33454838709676,1344.35,1243.04,23296988.0
2953,2019-02-03,6970835.0,1.75,1124.7,455551.0,1.9,43347294.35538236,-8.351948599115218,41565984.35369709,-5.957067621655755,99.311,1344.15,1242.99,23297688.0
2954,2019-02-04,8380009.0,1.75,1125.071428571429,455551.0,1.9,43128944.80724672,-8.518474826205995,41288376.90478202,-6.309711396671519,99.3042142857143,1344.21,1243.01,23298566.0
2955,2019-02-05,12271076.0,1.75,1125.4428571428573,455551.0,1.9,42910595.25911108,-8.685001053296773,41010769.45586694,-6.662355171687283,99.29742857142858,1344.16,1242.9,23299444.0
2956,2019-02-06,9424823.0,1.75,1125.8142857142857,455551.0,1.9,42692245.71097544,-8.85152728038755,40733162.00695186,-7.014998946703047,99.29064285714286,1344.12,1242.77,23300322.0
2957,2019-02-07,8104121.0,1.75,1126.1857142857143,455551.0,1.9,42473896.16283979,-9.018053507478328,40455554.55803679,-7.367642721718811,99.28385714285714,1344.13,1242.71,23301200.0
2958,2019-02-08,8764591.0,1.75,1126.557142857143,455551.0,1.9,42255546.61470406,-9.184579734569178,40177947.10912159,-7.72028649673473,99.27707142857145,1343.85,1242.41,23302078.0
2959,2019-02-09,7989434.0,1.75,1126.9285714285716,455551.0,1.9,42037197.06656841,-9.351105961659956,39900339.66020651,-8.072930271750494,99.27028571428572,1343.8,1242.24,23302956.0
2960,2019-02-10,6497278.0,1.75,1127.3,455551.0,1.9,41818847.51843277,-9.517632188750733,39622732.21129144,-8.425574046766258,99.2635,1343.48,1242.17,23303834.0
2961,2019-02-11,8494818.0,1.75,1127.6714285714286,455551.0,1.9,41600497.97029713,-9.68415841584151,39345124.76237636,-8.778217821782022,99.2567142857143,1343.19,1242.03,23304712.0
2962,2019-02-12,8566251.0,1.75,1128.0428571428572,455551.0,1.9,41382148.42216139,-9.850684642932361,39067517.31346116,-9.130861596797939,99.24992857142855,1343.13,1241.93,23305590.0
2963,2019-02-13,8633666.0,1.75,1128.4142857142858,455551.0,1.9,41163798.87402575,-10.01721087002314,38789909.86454609,-9.483505371813703,99.24314285714286,1342.93,1241.92,23306468.0
2964,2019-02-14,8793842.0,1.75,1128.7857142857142,455551.0,1.9,40945449.3258901,-10.18373709711392,38512302.41563101,-9.836149146829467,99.23635714285714,1342.66,1241.75,23307346.0
2965,2019-02-15,9088561.0,1.75,1129.1571428571428,455551.0,1.9,40727099.77775446,-10.35026332420469,38234694.96671593,-10.18879292184523,99.22957142857145,1342.5,1241.58,23308224.0
2966,2019-02-16,8664317.0,1.75,1129.5285714285717,455551.0,1.9,40508750.22961872,-10.51678955129554,37957087.51780073,-10.54143669686115,99.22278571428572,1342.34,1241.53,23309102.0
2967,2019-02-17,7350885.0,1.75,1129.9,455551.0,1.9,40290400.68148308,-10.68331577838632,37679480.06888566,-10.89408047187691,99.216,1342.24,1241.52,23309981.0
2968,2019-02-18,8889142.0,1.75,1130.2714285714285,455551.0,1.9,40072051.13334744,-10.8498420054771,37401872.61997058,-11.24672424689268,99.20921428571428,1342.55,1241.71,23310859.0
2969,2019-02-19,7478510.0,1.75,1130.642857142857,455551.0,1.9,39853701.5852118,-11.01636823256788,37124265.17105551,-11.59936802190844,99.20242857142856,1342.62,1241.69,23311737.0
2970,2019-02-20,8769504.0,1.75,1131.0142857142855,455551.0,1.9,39635352.03707615,-11.18289445965865,36846657.72214043,-11.9520117969242,99.19564285714286,1342.75,1242.03,23312615.0
2971,2019-02-21,8942637.0,1.75,1131.3857142857144,455551.0,1.9,39554687.8826627,-11.27189804086793,36703192.20370758,-12.14476511480938,99.18885714285716,1342.87,1242.2,23313493.0
2972,2019-02-22,9702128.0,1.75,1131.7571428571428,455551.0,1.9,39800278.24815667,-11.17720665683592,36877584.73793971,-11.95864756688439,99.18207142857143,1342.97,1242.5,23314371.0
2973,2019-02-23,9342695.0,1.75,1132.1285714285714,455551.0,1.9,40045868.61365064,-11.08251527280391,37051977.27217184,-11.77253001895941,99.1752857142857,1343.19,1242.74,23315249.0
2974,2019-02-24,7975627.0,1.75,1132.5,455551.0,1.9,40291458.97914461,-10.9878238887719,37226369.80640396,-11.58641247103442,99.1685,1343.7,1243.23,23316127.0
2975,2019-02-25,9135081.0,1.75,1132.8714285714286,455551.0,1.9,40537049.34463869,-10.89313250473985,37400762.34063617,-11.40029492310935,99.16171428571428,1344.3,1243.82,23317005.0
2976,2019-02-26,9112552.0,1.75,1133.242857142857,455551.0,1.9,40782639.71013267,-10.79844112070784,37575154.8748683,-11.21417737518436,99.15492857142856,1344.64,1244.03,23317883.0
2977,2019-02-27,9128163.0,1.75,1133.6142857142856,455551.0,1.9,41028230.07562663,-10.70374973667582,37749547.40910043,-11.02805982725938,99.14814285714286,1345.21,1244.77,23318761.0
2978,2019-02-28,7620583.0,1.75,1133.9857142857145,455551.0,1.9,41273820.44112061,-10.60905835264381,37923939.94333256,-10.84194227933439,99.14135714285716,1345.97,1245.75,23319639.0
2979,2019-03-01,9938492.0,1.75,1134.357142857143,455551.0,1.9,41519410.80661468,-10.51436696861176,38098332.47756477,-10.65582473140933,99.13457142857142,1346.57,1246.36,23320517.0
2980,2019-03-02,9533688.0,1.75,1134.7285714285713,455551.0,1.9,41765001.17210866,-10.41967558457975,38272725.01179689,-10.46970718348434,99.12778571428572,1347.17,1246.94,23321395.0
2981,2019-03-03,8150053.0,1.75,1135.1,455551.0,1.9,42010591.53760263,-10.32498420054774,38447117.54602902,-10.28358963555935,99.121,1348.52,1248.5,23322274.0
2982,2019-03-04,8686038.0,1.75,1136.1677419354835,455551.0,1.9,42256181.9030966,-10.23029281651573,38621510.08026115,-10.09747208763437,99.1326129032258,1349.01,1248.8,23323146.0
2983,2019-03-05,8633387.0,1.75,1137.2354838709678,455551.0,1.9,42501772.26859057,-10.13560143248372,38795902.61449328,-9.911354539709379,99.1442258064516,1349.18,1248.9,23324018.0
2984,2019-03-06,8605455.0,1.75,1138.3032258064516,455551.0,1.9,42747362.63408465,-10.04091004845167,38970295.14872549,-9.72523699178431,99.1558387096774,1349.54,1249.48,23324890.0
2985,2019-03-07,8772926.0,1.75,1139.3709677419354,455551.0,1.9,42992952.99957862,-9.946218664419657,39144687.68295761,-9.539119443859324,99.16745161290322,1350.21,1250.28,23325762.0
2986,2019-03-08,9573771.0,1.75,1140.4387096774192,455551.0,1.9,43238543.36507259,-9.851527280387646,39319080.21718974,-9.353001895934337,99.17906451612905,1350.83,1251.02,23326634.0
2987,2019-03-09,9371173.0,1.75,1141.5064516129032,455551.0,1.9,43484133.73056656,-9.756835896355636,39493472.75142188,-9.16688434800935,99.19067741935484,1351.77,1252.01,23327506.0
2988,2019-03-10,7016479.0,1.75,1142.574193548387,455551.0,1.9,43729724.09606064,-9.662144512323584,39667865.28565408,-8.980766800084284,99.20229032258064,1353.58,1253.97,23328378.0
2989,2019-03-11,8803173.0,1.75,1143.6419354838708,455551.0,1.9,43975314.46155462,-9.567453128291573,39842257.81988621,-8.794649252159298,99.21390322580643,1354.89,1255.17,23329251.0
2990,2019-03-12,8735079.0,1.75,1144.7096774193549,455551.0,1.9,44220904.82704858,-9.472761744259563,40016650.35411834,-8.608531704234311,99.22551612903226,1355.69,1255.79,23330123.0
2991,2019-03-13,8813231.0,1.75,1145.777419354839,455551.0,1.9,44466495.19254256,-9.378070360227552,40191042.88835046,-8.422414156309324,99.23712903225804,1356.86,1257.38,23330995.0
2992,2019-03-14,8942873.0,1.75,1146.8451612903225,455551.0,1.9,44712085.55803664,-9.2833789761955,40365435.42258267,-8.236296608384256,99.24874193548386,1358.93,1259.29,23331867.0
2993,2019-03-15,9487406.0,1.75,1147.9129032258063,455551.0,1.9,44957675.92353061,-9.18868759216349,40539827.9568148,-8.05017906045927,99.26035483870967,1361.38,1261.62,23332739.0
2994,2019-03-16,9374459.0,1.75,1148.9806451612903,455551.0,1.9,45203266.28902458,-9.093996208131479,40714220.49104693,-7.864061512534283,99.27196774193548,1363.69,1263.88,23333611.0
2995,2019-03-17,8034445.0,1.75,1150.048387096774,455551.0,1.9,45448856.65451855,-8.999304824099468,40888613.02527906,-7.677943964609296,99.28358064516128,1366.83,1267.06,23334483.0
2996,2019-03-18,8985446.0,1.75,1151.116129032258,455551.0,1.9,45694447.02001252,-8.904613440067457,41063005.55951118,-7.49182641668431,99.29519354838708,1369.55,1269.58,23335355.0
2997,2019-03-19,8943248.0,1.75,1152.183870967742,455551.0,1.9,45940037.3855066,-8.809922056035404,41237398.09374339,-7.305708868759242,99.3068064516129,1370.93,1270.67,23336228.0
2998,2019-03-20,8722096.0,1.75,1153.2516129032258,455551.0,1.9,46185627.75100058,-8.715230672003393,41411790.62797552,-7.119591320834256,99.31841935483872,1372.96,1272.95,23337100.0
2999,2019-03-21,8737403.0,1.75,1154.3193548387096,455551.0,1.9,46431218.11649454,-8.620539287971383,41586183.16220765,-6.933473772909269,99.3300322580645,1375.77,1275.44,23337972.0
3000,2019-03-22,9804816.0,1.75,1155.3870967741937,455551.0,1.9,46676808.48198852,-8.525847903939372,41760575.69643978,-6.747356224984283,99.34164516129032,1378.03,1277.6,23338844.0
3001,2019-03-23,9320184.0,1.75,1156.4548387096777,455551.0,1.9,46922398.84748259,-8.43115651990732,41934968.23067199,-6.561238677059215,99.35325806451613,1379.83,1279.21,23339716.0
3002,2019-03-24,8077260.0,1.75,1157.5225806451613,455551.0,1.9,47042158.3488519,-8.261975984832569,42059275.63998313,-6.289677691173438,99.36487096774194,1381.85,1281.22,23340588.0
3003,2019-03-25,9008745.0,1.75,1158.590322580645,455551.0,1.9,47100212.33031386,-8.056267116073373,42159022.07457338,-5.976216557826092,99.37648387096772,1383.83,1283.09,23341460.0
3004,2019-03-26,9026767.0,1.75,1159.6580645161291,455551.0,1.9,47158266.31177583,-7.850558247314178,42258768.50916364,-5.662755424478746,99.38809677419354,1384.72,1283.7,23342332.0
3005,2019-03-27,9003323.0,1.75,1160.725806451613,455551.0,1.9,47216320.29323783,-7.644849378554892,42358514.94375394,-5.349294291131264,99.39970967741937,1386.32,1285.44,23343205.0
3006,2019-03-28,9123897.0,1.75,1161.7935483870967,455551.0,1.9,47274374.2746998,-7.439140509795696,42458261.3783442,-5.035833157783918,99.41132258064516,1388.31,1287.33,23344077.0
3007,2019-03-29,9985060.0,1.75,1162.8612903225808,455551.0,1.9,47332428.25616177,-7.233431641036501,42558007.81293446,-4.722372024436572,99.42293548387096,1389.97,1288.77,23344949.0
3008,2019-03-30,9544515.0,1.75,1163.9290322580646,455551.0,1.9,47390482.23762374,-7.027722772277305,42657754.24752472,-4.408910891089226,99.43454838709675,1391.43,1290.02,23345821.0
3009,2019-03-31,8183411.0,1.75,1164.9967741935484,455551.0,1.9,47448536.21908571,-6.822013903518109,42757500.68211497,-4.09544975774188,99.44616129032258,1392.77,1291.24,23346693.0
3010,2019-04-01,8953520.0,1.75,1166.0645161290322,455551.0,1.9,47506590.2005477,-6.616305034758824,42857247.11670528,-3.781988624394399,99.4577741935484,1393.96,1292.32,23347565.0
3011,2019-04-02,8913694.0,1.75,1167.1322580645162,455551.0,1.9,47564644.18200967,-6.410596165999628,42956993.55129553,-3.468527491047053,99.46938709677418,1394.19,1292.39,23348437.0
3012,2019-04-03,8988383.0,1.75,1168.2,480832.0,2.3,47622698.16347165,-6.204887297240433,43056739.98588579,-3.155066357699707,99.481,1396.21,1294.48,23349310.0
3013,2019-04-04,9166575.0,1.75,1168.9566666666667,480832.0,2.3,47680752.14493362,-5.999178428481237,43156486.42047605,-2.841605224352361,99.4867,1398.26,1296.03,23350753.0
3014,2019-04-05,10093044.0,1.75,1169.7133333333334,480832.0,2.3,47738806.12639561,-5.793469559721952,43256232.85506634,-2.528144091004879,99.4924,1399.91,1297.42,23352197.0
3015,2019-04-06,10318652.0,1.75,1170.47,480832.0,2.3,47796860.10785758,-5.587760690962756,43355979.2896566,-2.214682957657533,99.4981,1401.33,1298.55,23353641.0
3016,2019-04-07,8434802.0,1.75,1171.2266666666667,480832.0,2.3,47854914.08931955,-5.38205182220356,43455725.72424686,-1.901221824310187,99.5038,1402.73,1299.7,23355084.0
3017,2019-04-08,9155939.0,1.75,1171.9833333333331,480832.0,2.3,47912968.07078152,-5.176342953444364,43555472.15883712,-1.587760690962841,99.5095,1404.24,1300.91,23356528.0
3018,2019-04-09,8892905.0,1.75,1172.74,480832.0,2.3,47971022.05224352,-4.970634084685079,43655218.59342742,-1.274299557615359,99.5152,1405.01,1301.4,23357972.0
3019,2019-04-10,8670127.0,1.75,1173.496666666667,480832.0,2.3,48029076.03370549,-4.764925215925883,43754965.02801768,-0.9608384242680135,99.5209,1406.37,1302.72,23359415.0
3020,2019-04-11,9128729.0,1.75,1174.253333333333,480832.0,2.3,48087130.01516746,-4.559216347166688,43854711.46260794,-0.6473772909206676,99.5266,1408.14,1304.14,23360859.0
3021,2019-04-12,10102978.0,1.75,1175.01,480832.0,2.3,48145183.99662943,-4.353507478407492,43954457.89719819,-0.3339161575733218,99.5323,1409.99,1305.73,23362303.0
3022,2019-04-13,10372580.0,1.75,1175.7666666666669,480832.0,2.3,48203237.9780914,-4.147798609648296,44054204.33178845,-0.020455024225976,99.538,1411.96,1307.52,23363747.0
3023,2019-04-14,7834305.0,1.75,1176.5233333333333,480832.0,2.3,48261291.95955339,-3.942089740889011,44153950.76637875,0.2930061091215066,99.5437,1414.21,1309.38,23365190.0
3024,2019-04-15,9234138.0,1.75,1177.28,480832.0,2.3,48319345.94101536,-3.736380872129815,44253697.20096901,0.6064672424688524,99.5494,1416.7,1311.29,23366634.0
3025,2019-04-16,9155448.0,1.75,1178.0366666666666,480832.0,2.3,48377399.92247733,-3.530672003370619,44353443.63555927,0.9199283758161982,99.5551,1417.96,1312.08,23368078.0
3026,2019-04-17,9140344.0,1.75,1178.7933333333333,480832.0,2.3,48435453.90393931,-3.324963134611424,44453190.07014953,1.233389509163544,99.5608,1420.05,1313.98,23369521.0
3027,2019-04-18,9190847.0,1.75,1179.5500000000002,480832.0,2.3,48493507.8854013,-3.119254265852139,44552936.50473983,1.546850642511027,99.5665,1423.2,1316.23,23370965.0
3028,2019-04-19,10024540.0,1.75,1180.3066666666668,480832.0,2.3,48551561.86686327,-2.913545397092943,44652682.93933009,1.860311775858372,99.5722,1425.97,1318.36,23372409.0
3029,2019-04-20,10117990.0,1.75,1181.0633333333335,480832.0,2.3,48609615.84832524,-2.707836528333747,44752429.37392034,2.173772909205718,99.5779,1428.32,1320.14,23373852.0
3030,2019-04-21,8502879.0,1.75,1181.8200000000002,480832.0,2.3,48667669.82978721,-2.502127659574551,44852175.8085106,2.487234042553064,99.5836,1431.07,1322.04,23375296.0
3031,2019-04-22,9274848.0,1.75,1182.5766666666668,480832.0,2.3,48725723.8112492,-2.296418790815267,44951922.2431009,2.800695175900545,99.5893,1433.69,1323.78,23376740.0
3032,2019-04-23,9113272.0,1.75,1183.3333333333337,480832.0,2.3,48776618.30124291,-2.111354539709247,45045058.99073099,3.092626922266723,99.595,1435.18,1324.66,23378184.0
3033,2019-04-24,8858046.0,1.75,1184.09,480832.0,2.3,48676140.68590692,-2.36277649041493,44998448.07120287,2.92936591531498,99.6007,1437.68,1326.54,23379627.0
3034,2019-04-25,9045328.0,1.75,1184.8466666666668,480832.0,2.3,48575663.07057092,-2.614198441120614,44951837.15167476,2.766104908363238,99.6064,1440.95,1328.81,23381071.0
3035,2019-04-26,9746178.0,1.75,1185.6033333333337,480832.0,2.3,48475185.45523493,-2.865620391826297,44905226.23214664,2.602843901411495,99.6121,1444.26,1331.19,23382515.0
3036,2019-04-27,10230509.0,1.75,1186.36,480832.0,2.3,48374707.8398989,-3.117042342532091,44858615.3126185,2.439582894459682,99.6178,1447.0,1333.19,23383958.0
3037,2019-04-28,8562393.0,1.75,1187.1166666666668,480832.0,2.3,48274230.22456291,-3.368464293237774,44812004.39309038,2.276321887507939,99.6235,1449.65,1335.14,23385402.0
3038,2019-04-29,8932480.0,1.75,1187.8733333333334,480832.0,2.3,48173752.60922691,-3.619886243943458,44765393.47356226,2.113060880556196,99.6292,1452.3,1336.99,23386846.0
3039,2019-04-30,9604903.0,1.75,1188.63,480832.0,2.3,48073274.99389093,-3.871308194649142,44718782.55403414,1.949799873604454,99.6349,1453.81,1337.81,23388289.0
3040,2019-05-01,8281845.0,1.75,1189.3866666666668,480832.0,2.3,47972797.37855489,-4.122730145354935,44672171.63450601,1.78653886665264,99.6406,1456.22,1339.93,23389733.0
3041,2019-05-02,9455820.0,1.75,1190.1433333333334,480832.0,2.3,47872319.76321889,-4.374152096060619,44625560.71497789,1.623277859700897,99.6463,1459.4,1342.35,23391177.0
3042,2019-05-03,10653891.0,1.75,1190.9,480832.0,2.3,47771842.1478829,-4.625574046766302,44578949.79544977,1.460016852749155,99.652,1463.79,1345.64,23392621.0
3043,2019-05-04,11411618.0,1.75,1189.732258064516,480832.0,2.3,47671364.53254692,-4.876995997471986,44532338.87592165,1.296755845797412,99.6468064516129,1466.64,1347.81,23394283.0
3044,2019-05-05,10363717.0,1.75,1188.5645161290324,480832.0,2.3,47570886.91721088,-5.128417948177779,44485727.95639352,1.133494838845599,99.6416129032258,1469.8,1350.07,23395946.0
3045,2019-05-06,10174170.0,1.75,1187.3967741935485,480832.0,2.3,47470409.30187488,-5.379839898883462,44439117.0368654,0.9702338318938559,99.63641935483872,1472.95,1352.51,23397609.0
3046,2019-05-07,9494740.0,1.75,1186.2290322580643,480832.0,2.3,47369931.6865389,-5.631261849589146,44392506.11733728,0.8069728249421133,99.6312258064516,1475.12,1354.14,23399271.0
3047,2019-05-08,9503490.0,1.75,1185.0612903225808,480832.0,2.3,47269454.0712029,-5.88268380029483,44345895.19780916,0.6437118179903707,99.62603225806453,1477.24,1355.76,23400934.0
3048,2019-05-09,9299354.0,1.75,1183.8935483870969,480832.0,2.3,47168976.45586691,-6.134105751000513,44299284.27828104,0.4804508110386281,99.6208387096774,1500.12,1373.41,23402597.0
3049,2019-05-10,10071725.0,1.75,1182.725806451613,480832.0,2.3,47068498.84053087,-6.385527701706307,44252673.35875291,0.3171898040868144,99.61564516129032,1511.97,1382.32,23404259.0
3050,2019-05-11,9921950.0,1.75,1181.5580645161292,480832.0,2.3,46968021.22519489,-6.636949652411991,44206062.43922479,0.1539287971350718,99.61045161290323,1517.31,1386.25,23405922.0
3051,2019-05-12,8561833.0,1.75,1180.3903225806453,480832.0,2.3,46867543.60985889,-6.888371603117674,44159451.51969667,-0.009332209816670822,99.60525806451614,1520.01,1388.26,23407585.0
3052,2019-05-13,9189696.0,1.75,1179.222580645161,480832.0,2.3,46767065.9945229,-7.139793553823358,44112840.60016855,-0.1725932167684134,99.60006451612904,1522.23,1389.84,23409248.0
3053,2019-05-14,9132349.0,1.75,1178.0548387096776,480832.0,2.3,46666588.37918687,-7.39121550452915,44066229.68064041,-0.3358542237202271,99.59487096774194,1523.16,1390.35,23410910.0
3054,2019-05-15,9206320.0,1.75,1176.8870967741937,480832.0,2.3,46566110.76385088,-7.642637455234834,44019618.76111229,-0.4991152306719697,99.58967741935484,1524.45,1391.37,23412573.0
3055,2019-05-16,9275610.0,1.75,1175.7193548387097,480832.0,2.3,46465633.14851488,-7.894059405940519,43973007.84158418,-0.6623762376237123,99.58448387096774,1525.75,1392.22,23414236.0
3056,2019-05-17,10149851.0,1.75,1174.551612903226,480832.0,2.3,46365155.53317889,-8.145481356646203,43926396.92205606,-0.825637244575455,99.57929032258065,1526.59,1392.8,23415898.0
3057,2019-05-18,9351235.0,1.75,1173.383870967742,480832.0,2.3,46264677.91784286,-8.396903307351995,43879786.00252791,-0.9888982515272686,99.57409677419356,1527.6,1393.38,23417561.0
3058,2019-05-19,7768799.0,1.75,1172.216129032258,480832.0,2.3,46164200.30250686,-8.648325258057678,43833175.0829998,-1.152159258479011,99.56890322580644,1528.69,1394.0,23419224.0
3059,2019-05-20,9032331.0,1.75,1171.048387096774,480832.0,2.3,46063722.68717087,-8.899747208763362,43786564.16347168,-1.315420265430754,99.56370967741935,1529.81,1394.73,23420887.0
3060,2019-05-21,9169388.0,1.75,1169.8806451612904,480832.0,2.3,45963245.07183488,-9.151169159469045,43739953.24394356,-1.478681272382496,99.55851612903226,1530.36,1394.95,23422549.0
3061,2019-05-22,9180275.0,1.75,1168.7129032258065,480832.0,2.3,45862767.45649889,-9.402591110174729,43693342.32441545,-1.641942279334239,99.55332258064516,1531.06,1395.46,23424212.0
3062,2019-05-23,9281338.0,1.75,1167.5451612903223,480832.0,2.3,45762289.84116285,-9.654013060880523,43646731.4048873,-1.805203286286053,99.54812903225806,1532.46,1396.34,23425875.0
3063,2019-05-24,10143743.0,1.75,1166.3774193548388,480832.0,2.3,45680731.15567728,-9.854771434590237,43571538.58731833,-2.023235727828032,99.54293548387096,1533.5,1397.07,23427537.0
3064,2019-05-25,10084481.0,1.75,1165.2096774193549,480832.0,2.3,45625367.91152309,-9.985380240151631,43456770.83400046,-2.317105540341168,99.53774193548388,1534.24,1397.46,23429200.0
3065,2019-05-26,8612515.0,1.75,1164.041935483871,480832.0,2.3,45570004.66736889,-10.11598904571303,43342003.08068258,-2.610975352854305,99.53254838709675,1534.9,1397.98,23430863.0
3066,2019-05-27,8330346.0,1.75,1162.8741935483872,480832.0,2.3,45514641.42321467,-10.24659785127448,43227235.32736466,-2.90484516536757,99.52735483870968,1535.24,1398.06,23432526.0
3067,2019-05-28,9141585.0,1.75,1161.7064516129033,480832.0,2.3,45459278.17906047,-10.37720665683587,43112467.57404679,-3.198714977880706,99.5221612903226,1535.43,1398.08,23434188.0
3068,2019-05-29,9132465.0,1.75,1160.538709677419,480832.0,2.3,45403914.93490627,-10.50781546239726,42997699.82072891,-3.492584790393843,99.51696774193547,1535.83,1398.33,23435851.0
3069,2019-05-30,9108278.0,1.75,1159.3709677419356,480832.0,2.3,45348551.69075207,-10.63842426795866,42882932.06741104,-3.78645460290698,99.5117741935484,1536.22,1398.58,23437514.0
3070,2019-05-31,7484479.0,1.75,1158.2032258064517,480832.0,2.3,45293188.44659785,-10.76903307352011,42768164.31409312,-4.080324415420245,99.50658064516128,1536.97,1399.11,23439176.0
3071,2019-06-01,9810203.0,1.75,1157.0354838709677,480832.0,2.3,45237825.20244366,-10.8996418790815,42653396.56077524,-4.374194227933382,99.5013870967742,1537.08,1399.07,23440839.0
3072,2019-06-02,8306406.0,1.75,1155.867741935484,480832.0,2.3,45182461.95828946,-11.0302506846429,42538628.80745737,-4.668064040446518,99.4961935483871,1536.98,1398.94,23442502.0
3073,2019-06-03,9181016.0,1.75,1154.7,480832.0,2.3,45127098.71413527,-11.16085949020429,42423861.0541395,-4.961933852959655,99.491,1536.66,1398.53,23444165.0
3074,2019-06-04,9197854.0,1.75,1155.6466666666668,480832.0,2.3,45071735.46998107,-11.29146829576569,42309093.30082162,-5.255803665472792,99.48086666666669,1536.53,1398.21,23446051.0
3075,2019-06-05,10076096.0,1.75,1156.5933333333337,480832.0,2.3,45016372.22582684,-11.42207710132714,42194325.5475037,-5.549673477986056,99.47073333333331,1536.17,1397.94,23447938.0
3076,2019-06-06,9027208.0,1.75,1157.54,480832.0,2.3,44961008.98167265,-11.55268590688853,42079557.79418583,-5.843543290499193,99.4606,1535.22,1397.12,23449825.0
3077,2019-06-07,9000997.0,1.75,1158.486666666667,480832.0,2.3,44905645.73751845,-11.68329471244992,41964790.04086795,-6.13741310301233,99.45046666666669,1534.24,1396.05,23451712.0
3078,2019-06-08,9962105.0,1.75,1159.4333333333334,480832.0,2.3,44850282.49336425,-11.81390351801132,41850022.28755008,-6.431282915525466,99.44033333333331,1533.18,1395.01,23453599.0
3079,2019-06-09,8272712.0,1.75,1160.38,480832.0,2.3,44794919.24921003,-11.94451232357277,41735254.53423216,-6.725152728038731,99.4302,1532.57,1394.4,23455486.0
3080,2019-06-10,9044781.0,1.75,1161.3266666666666,480832.0,2.3,44739556.00505584,-12.07512112913416,41620486.78091428,-7.019022540551868,99.42006666666668,1531.58,1393.39,23457373.0
3081,2019-06-11,9144759.0,1.75,1162.2733333333333,480832.0,2.3,44684192.76090164,-12.20572993469556,41505719.02759641,-7.312892353065005,99.40993333333331,1531.0,1392.79,23459260.0
3082,2019-06-12,9147621.0,1.75,1163.22,480832.0,2.3,44628829.51674744,-12.33633874025695,41390951.27427854,-7.606762165578141,99.3998,1530.06,1391.97,23461147.0
3083,2019-06-13,9262890.0,1.75,1164.1666666666667,480832.0,2.3,44573466.27259322,-12.4669475458184,41276183.52096061,-7.900631978091406,99.38966666666668,1528.0,1389.95,23463034.0
3084,2019-06-14,10115965.0,1.75,1165.1133333333332,480832.0,2.3,44518103.02843902,-12.5975563513798,41161415.76764274,-8.194501790604543,99.37953333333331,1525.89,1387.9,23464921.0
3085,2019-06-15,9942179.0,1.75,1166.06,480832.0,2.3,44462739.78428483,-12.72816515694119,41046648.01432487,-8.48837160311768,99.3694,1523.36,1385.59,23466808.0
3086,2019-06-16,8210816.0,1.75,1167.006666666667,480832.0,2.3,44407376.54013063,-12.85877396250259,40931880.261007,-8.782241415630816,99.35926666666668,1520.9,1383.07,23468695.0
